chickens_per_dollar,broilers_pd,layer_hens_pd,us_cage_free_commitments,other_cage_free_commitments
47.40607394,6.186319355,21.72572643,185697024.6,62564625.83
50.57426481,21.77676341,100.6199257,211830264.1,131387093.5
43.73214172,1.253526137,14.24878404,178168578,164194259.1
15.31023839,16.59345031,70.95553647,189647151.7,108021122.3
23.2626253,14.34121649,115.2433263,165352535.5,190251135.6
13.19628091,5.463454206,33.52337936,193414855.4,249477823.4
11.66029716,2.816399555,87.34189859,180522068.2,77894588.76
54.69460817,2.696600287,32.42847844,174391335.2,215811280.7
36.75566346,19.67237622,60.86402134,185607289.1,99575201.45
37.78998049,1.509390518,35.51679623,214112350.7,85740384.41
12.85668861,5.142417362,69.78457974,198675786.5,138986509.7
125.6641802,6.390461962,42.38641409,183224761.1,126963150.5
227.9317994,22.53838092,191.1944954,206806989.5,240804348
21.41742753,14.12848933,76.01646252,185150711.8,167195014.5
90.03228078,5.399033306,127.7912684,172193454.8,214437452.6
26.74749572,11.94789157,25.02617011,176693487,132808859.1
70.1383624,6.326605943,39.37327337,217348238.3,123139191.1
23.17719616,9.67374607,69.53111991,179781300.2,192440551.2
66.23871139,11.55740738,37.10108306,168757099.4,98421897.84
18.59138757,14.99470527,53.70266544,174226061.1,242683423.8
25.7184116,59.13220055,141.2858814,203784211.2,114711259.1
34.78378091,3.629333088,12.93104876,210502740.2,97158847.03
18.18453116,1.451223102,6.363131037,180187983.1,87895820.21
43.92217268,4.955620817,22.76620374,167030977.2,127824811.7
15.70895677,8.362742743,60.81382348,200165003.3,89493209.6
27.74143156,2.417559782,7.538549917,185275802.1,132190275.3
283.8113797,25.80022358,57.08731052,164987188.2,77119751.89
63.94407859,3.811106392,16.74590749,197583572.3,99222679.2
26.81268494,2.31281641,10.84149486,183357735.8,101909846.5
61.44428907,5.322601009,28.17910994,195291823,98545393.44
37.72174778,2.249267578,29.19958804,179345310.9,160627235.1
12.80789789,12.62745375,34.22232153,171566013.8,108571659.8
47.37430429,4.401983182,11.52022257,183502977.3,96122072.88
168.0660279,4.489736981,14.5738396,225246133.7,73983321.14
32.93976373,4.75031526,25.25027575,195474283,114938667.2
109.6647038,22.04405073,48.11505443,185736016.6,115898846.7
19.3723436,9.023631582,25.71717639,185003617.5,110878196.6
40.0773141,2.902030116,10.67507886,187917037.5,119822440
59.95901544,2.46132623,9.096105594,193437641.7,167510898.1
52.08685549,6.863168923,12.5228681,193364281.8,62505103.75
89.29055636,17.69737617,36.30031345,178847105.9,98840188.98
83.14485556,17.4201612,28.56051412,186730853.1,92613062.74
33.18038139,6.775729971,21.74353155,201504228.5,116692720.8
104.0380007,11.04969894,13.0771124,191114679.9,49410116.66
39.8847749,9.436264281,43.56642247,195635089.7,153750072
19.43471993,4.255632701,16.36985354,197791495.5,144508354.1
59.96770594,7.083534689,11.25183512,194028998.3,106753755.8
106.4638914,4.777747191,22.54206489,201889042,98375335.47
18.29940667,3.273612444,21.91570657,182498809.1,112697802.6
28.64843651,40.16477951,32.21990288,193071923.3,91815357.94
177.3941638,5.61429844,61.19399478,187726824.1,242425534.9
117.1296254,30.19472062,22.49983576,209727569.3,55260076.74
124.952164,19.38605577,23.41549782,198768658.3,80822030.84
93.19716278,43.67967185,84.94278344,215087698.1,73987219.49
216.7698285,69.2766488,79.0996165,175831725.8,104423500.1
50.30094062,18.37139548,45.60747573,160906761.6,149790774.5
49.01008801,10.34031504,22.19775908,185511783.5,132917020.3
48.30752597,5.6570914,3.395125349,204176501.8,67361247.79
88.41456494,5.134874331,7.974667668,196189798.2,68124799.22
39.82346644,10.15043514,7.47884612,185644496,86932089.67
141.563678,38.43019529,37.29923149,181184269.3,91428674.68
34.4121438,3.191147453,13.13388538,198923641.7,74936951.15
23.64438322,39.546786,52.42740404,210918021.9,129716668.7
118.3631641,19.388001,33.75836395,186011354.8,114031005.8
203.8287918,39.87431858,76.55537124,174179940.5,77823818.83
17.54320217,15.57929145,26.13641017,205841850.9,81622367.46
275.2497078,9.291111208,14.8599425,210279758.1,175092765.3
228.4899109,57.51553957,41.61280501,161250992.9,145846977.6
129.8773541,17.61938481,62.46232641,180221446.8,176218020.5
22.89046386,65.24548802,187.0771103,151653758.4,105776918.8
78.74848731,50.05318871,134.7414064,209275321.8,61611770.63
121.1526684,58.95697431,55.95405231,173798068.9,146470385.1
59.87530941,3.674881097,11.61983996,201102117.5,82318844.21
73.15848517,17.78299152,20.72402341,196735079,47215029.29
64.92205455,30.82951398,41.0738039,208612333.7,94520786.01
14.09620664,21.51373852,29.17826003,205653074.8,79300762.01
118.9618289,275.2718315,134.2790213,190757976.1,149430194.5
225.8116596,97.67364425,84.87869193,163531414.7,106516509.8
71.2680595,45.7316489,43.56679404,210180944.4,74858350.02
145.1954505,19.98162469,26.67392169,201542115.3,138964178.7
64.14387969,9.297578555,15.52989629,198795555.4,150745120.2
88.05489253,17.98009497,17.34099677,181142954.7,111154173.5
59.77932829,35.53896694,68.45663355,190930473.9,124790889.1
97.37515207,22.09077081,158.2150502,198326629.9,123020749.4
180.5079615,6.781860115,30.95290527,180439780.1,174993314
39.2668046,39.57682126,95.48119649,196330096,49272784.03
190.8766307,18.79897862,19.27894228,181193326.2,154769983.2
87.13803611,54.49817908,50.0316676,190276959.4,72786942.03
54.66920943,57.62555648,103.5911615,210350193,121752106.3
92.37898771,26.92467813,22.42420862,212859596.7,149414652.4
249.8968842,91.90603688,71.86355818,172018836.8,200935529.9
165.0741007,24.52772996,31.38810061,200398606.5,128201104.6
81.32158953,98.24595911,123.847781,178676939.4,76206304.07
47.43047212,7.002812384,60.5397291,194716145,92514187.76
105.9222936,72.52563294,67.53236797,191696988.6,111563156.8
88.84798343,7.32554804,15.05980178,161519454.8,122023056.3
170.2659555,31.83032215,46.06870872,168302887.7,84593295.88
37.09082482,10.37015899,16.13480913,183913119.1,103765631.8
186.8641565,15.95896086,11.90275156,193217401.2,102638220.8
275.8089154,6.594573514,8.659036713,201939407.2,135574007.3
44.52408944,36.81010912,51.89482339,194943579,149919404.2
109.4338736,70.61744707,76.00726359,203640544.1,91724200.06
121.0351327,25.41201381,22.72319887,154982314.4,120163455.4
137.7248411,3.538257742,38.27122075,195528061.2,116832156.7
141.1302045,24.23288848,64.21640056,200805428.5,157655972.4
206.456248,12.89081953,17.26361141,182258109.1,80672019.57
143.9461166,39.54796684,45.2113289,194737304.5,68927101.24
391.6086228,8.751602667,74.95837514,170199529.7,137591831.5
50.80144288,28.50577086,39.26380872,198923521,269230919
383.5499539,63.74592408,90.77571704,192727409.7,110173874.6
104.6168696,13.54988545,13.56578712,162214912.7,233383230.7
93.8594938,39.43343552,36.31012531,206120887.9,97002597.05
8.908497334,42.30005993,43.50120422,216939258.9,72446739.53
162.4412417,34.75995596,19.50139867,183392258.6,147700396.6
198.3863595,48.07538076,45.83713485,197149813.3,147377596.3
43.04384343,19.59660085,28.58984828,185108102.8,74186136.86
99.51497572,21.92782107,18.66913761,164004094.4,76160932.32
93.81319457,124.3909558,63.12497692,198585434.5,172708691.5
175.252032,22.6607742,17.56184887,208077162.5,118126393.8
158.3837115,64.34969042,50.61985266,184588243.9,173578710.5
248.5580927,41.36160696,25.91656202,219879119.2,129922506.9
174.6482241,240.4524338,205.5925349,199959029.8,273345069.1
504.6694931,42.13900098,21.95121493,191878216.8,151722748.6
26.92640123,86.50084903,39.52978478,196263548.9,76980899.7
138.0662013,101.1549385,63.8079566,216360529,153496022.4
49.11449438,63.32148787,32.38973833,192438285.1,114081443.9
64.1612635,55.13130349,25.94762498,164259058.6,118729675.7
148.6944489,203.2009223,202.578407,200827249.5,79978371.79
94.82545758,44.09090979,49.52899748,185768401.5,148257322
54.82790385,61.81462342,30.37944127,177740621.7,126167134.5
59.85494471,10.18675706,21.54795861,185198601.8,134164080
302.1590097,22.75294221,9.217098745,198759030.2,83877696.71
34.88706512,3.298005515,13.16341422,166533201.8,58509811.15
35.09361214,35.64943993,44.47545086,175522580.5,205840537.9
298.2192571,71.44919594,54.27804262,200400299,165516681.5
99.57795262,74.90809601,52.84656744,178589223.5,236007506.4
168.66893,20.73763734,14.87049862,200936071.4,103196186.4
51.01949963,0,12.70684596,162178965.8,46525085.97
35.27099297,0,68.13048949,141324731.3,158343219.2
7.992904563,0,26.31762049,155986380.5,137061348.9
62.52664715,0,19.39419701,165235808.9,102917486.1
7.129272933,0,37.57967301,216834314.3,136689096.5
21.25472125,0.164462147,119.1146964,189167731,123014103.2
14.49117606,0.10435496,66.82816776,195000565,93924816.73
33.44952411,0.257419346,161.3532229,196274764.1,150239610.4
68.83026894,0.020956372,11.41415779,169944875,91689133.51
36.98485936,0.034029025,26.12716029,174915341.9,153168813.3
20.15100649,0.123332749,79.71962294,159211320.6,82035517.09
22.49722554,0.022546396,29.15700699,191559002.2,124922070
41.72756366,0.075138046,37.9570471,198095582,72025391.05
17.16488113,0.069895902,25.11495882,197038957.8,155649902.7
78.14052025,0.058879303,32.75265802,208628106.4,113777217.8
9.317234254,0.181717803,81.50637901,199432504.3,148919887.8
59.28906381,0.460359447,47.24840031,184829792.5,138756038.8
16.66243362,0.283319657,17.61807254,189859292.8,158126848.2
27.14210476,0.292638983,37.46284387,188548859.7,135116353.2
43.02571221,0.053776028,12.08195346,145804656,126331327.7
7.797119621,0.377199934,13.91216259,188701044.4,60221279.61
44.40161784,0.731980026,72.88213146,166495644.9,174811399.6
11.47197139,0.189923045,7.315665013,168206433.8,102957088.6
7.101568213,1.080420612,53.18095122,200686674.9,104262764.6
25.69456639,0.288747254,13.70860253,181593498.9,79663749.3
31.46293994,0.425251474,29.11688519,181503632,157457012.8
15.90930554,0.123231688,19.4527486,190282808.4,120754291.2
16.37768878,0.443399078,49.78224273,174713884.5,149672581.3
34.44523008,0.135294013,13.95959225,165402635,103763034.1
16.87656419,0.308400576,36.48994899,197427791.4,85077843.76
73.90144701,0.293372588,50.33748366,162469126.1,146563895.9
20.19358902,0.473892579,53.71367983,170525671.2,167057148.9
48.12716701,0.31769136,26.78665476,190404173.9,62926051.59
10.65983579,0.964729772,137.7002414,185015697.2,199563655
34.90450103,1.37663445,73.42463212,172424479.7,133147993.6
11.73070847,0.192235074,14.91169428,169260864.3,184661253.5
41.15467553,0.266033415,8.592063867,189276718.2,98402976.99
25.17819726,1.68935519,34.85467356,223355398,70970467.78
18.1232128,0.265787273,13.49190375,193172198.2,174472988.3
15.20385646,0.320886782,25.63384795,193871065.6,112939948.4
36.73713315,0.635381111,37.82853806,193211360.4,235130173.1
12.10615551,0.988580325,45.53321027,199120935.4,121602775.4
36.55490948,1.471797103,27.65386707,187827480.4,62915209.84
55.02412868,1.979151144,57.11772964,192187697.5,90350986.18
84.84620737,0.463677406,14.29940007,204996746.5,153397815.9
8.017479727,1.245323962,39.0659467,184924404.6,152363204.6
45.26850035,0.748684952,16.05689543,200509800.6,75988175.15
28.70879759,0.646241731,16.72304595,186488693.4,162542992.7
48.79723245,0.831068906,31.67394513,197359905,133795086.3
22.44001562,1.439409945,33.37552098,185274108.9,110784656.5
12.35594713,1.347226888,34.13389935,189672634.3,158092025.8
14.73627021,0.545882568,13.5529547,195286954.9,75043918.6
85.32094346,0.358301554,11.26163605,199119571.1,94992106.37
12.22146347,1.11131051,80.86201737,206970283.9,114745530.8
16.34435102,0.505301067,20.62920782,232125983.4,163874686.3
13.02683708,2.090576622,42.21326285,178169752.3,108549514.4
11.70157263,4.520950318,235.6405999,183310587.2,233933050
54.96466981,2.248181043,38.4068759,186849724.7,107877690.5
22.12833812,5.074436293,75.60048406,166679619.1,110398594.3
10.77708404,1.289548435,39.16679624,192256070.4,175378468
33.76508277,0.485983722,29.11205054,183356072.9,141175305.9
51.37622647,1.06010145,17.24400125,189389875.4,242668709.4
24.97320012,0.697858982,27.0016913,195239598.8,179430323.6
126.0648991,0.62762882,17.43340127,175330990.9,136622353.1
8.810354402,8.153036958,101.1437074,189969574.8,96950218.62
25.86252979,1.252349094,42.11547938,185329787.7,67782953.44
31.52436741,4.49099452,121.0927557,189889386.8,215864809.9
10.98595962,3.314738326,101.2956937,177392122.8,75881563.08
14.30060615,1.86091726,42.13337139,219369759.6,123783473.2
262.4637258,2.616970528,42.00800136,198787849.6,176197761.9
24.80650886,2.298095057,52.30797885,199546653.7,65302813.32
36.11042972,4.295504983,47.3950876,180088969.9,83466539.32
4.270519954,3.027441718,56.77440651,210959277.5,165271478.9
38.73847173,1.232056116,11.97602794,161584113.2,129074990.6
10.34963352,2.586302944,40.51528993,206470535.8,156576809.4
68.5065906,0.964458259,11.87093957,147987908.7,172132200.7
27.11181303,2.923387688,98.36066577,199331066,163972506.3
47.633195,3.909423905,61.43544659,160430828.9,148482954.3
5.548334351,0.924942193,22.6943965,173468549.9,96939403.59
22.17672943,4.276904699,30.51227045,158860496.5,49880081.4
18.1194922,1.913854688,34.59869527,203694668.1,268064972.8
55.4885346,3.927071272,43.77135255,191160012.7,90672945.36
131.2931939,1.81296845,19.23248882,188536449.3,55435274.42
45.75757136,3.979382864,54.80380883,182442447.7,126543607.8
16.78100094,1.188754815,14.61434686,176983227.2,100060839.1
13.52635779,4.63027441,54.31809946,216055511.9,78346572.67
17.03164847,2.799661254,72.17607139,169197003.1,128336180.4
22.35840584,2.04723723,31.41233618,178024485.1,82903501.92
34.50049473,1.688898283,35.25274461,170398346,207327690.5
81.45035722,5.291806134,41.20545274,169482473.3,54435496.32
18.87632974,0.290081559,16.44022515,185560035,138662550.7
42.82056136,0.929722001,17.55225234,188592758.4,117171022.5
40.28781503,14.97702469,106.3208491,199105055.2,67574093.4
13.98046057,1.124747791,12.90511075,217011528.9,177283976.5
98.16649452,1.158675234,12.46140113,206289582.3,122945203.1
96.19946123,3.134295845,39.00667103,173744355.2,103287449.4
21.50955613,0.786586406,11.54754565,172657310.2,81132883.32
9.136654445,1.924733133,21.40990703,181855168.3,86082127.08
31.18582035,4.193177219,37.3462074,176904113.5,119904739.3
31.77043228,0.931368848,14.69116404,183903589.4,78866762.8
19.38281086,1.863636446,58.78528691,208816056.2,128098641.2
51.15381351,1.42609586,39.14132999,183381063.5,73450006.17
23.87393794,3.754949423,23.48004005,162135057.7,58541054.78
50.22197404,4.357178299,21.75249389,186967368.3,42059493.18
12.49803393,1.494858684,18.36864753,191836232.8,125211928.4
92.04108977,5.513739911,36.05861545,202686931.1,94207764.9
70.99314337,3.998661437,61.2935268,179563538.2,118058724.1
27.73384719,2.020388969,28.31200681,159041756.9,95183083.55
81.44497333,1.527941199,21.20461342,181448156.7,114220174.6
18.78972112,2.019391454,28.45933412,196391257.2,79213312.93
13.78489665,0.728120255,18.17169375,186636723.1,91506553.66
6.164327357,6.191038242,61.71656204,163169772.5,69155568.8
10.2345453,2.04115871,56.89694774,204867331.4,106449967
106.0637704,7.791775472,44.82871879,193677959.6,80303912.99
10.13969518,0.769756544,30.44540422,194652794.3,231079495.4
42.94120192,2.347908167,37.39814909,177329818.7,179870061.9
25.77729911,3.846721339,31.81171904,183473748.5,158918576.9
53.95294494,10.44208134,64.57797237,182366994.6,85384957.39
67.43436526,2.957183724,136.5565751,191024929.3,179780344.8
28.98002329,15.6772482,65.3706278,180401400.6,134465934.2
9.85513077,2.413222354,47.18550407,155604892.4,100507107.2
26.87649367,1.501240668,13.65131181,148711793.9,134355053.2
224.5370649,22.33100443,55.43561488,186891423.7,139929424.2
17.75752205,3.83288309,16.91813845,185693656.1,83793622.73
34.44921402,3.144880438,22.49002556,158368902.1,154170088.7
52.36431163,2.191151342,11.79681127,168663306.9,87789961.14
24.8278733,26.34130795,121.1243034,183569917.4,81411745.5
34.38607029,3.662733393,48.99745,187707682.9,103931712.4
8.722119507,6.221571285,68.22788971,201503362.6,100502160.8
15.36302349,3.71972368,35.50641033,172808212.4,123521340.1
40.24864379,3.869872173,27.58968355,201714313.6,93622341.8
27.58209202,8.331658404,51.43267113,175724839.8,92615814.27
63.56446547,2.206149324,20.84077286,166394162.3,86438785.76
20.32211634,0.880121059,13.27795737,161234695.3,101486268.8
17.13062174,4.767927086,46.40122413,204567387.8,91376970.93
37.4055527,0.744781506,7.348614304,176684663.8,106989506.8
34.57884146,1.484933662,11.98415642,183066704.5,165196569.4
41.52429278,4.89496675,50.71388904,224986212.6,178508080.4
59.52107716,1.939560381,22.11205904,175889117.7,104778604.3
107.5394488,0.760052273,63.05750267,155063642.1,228902381.8
122.8457933,0.111863965,4.117810198,182277667.6,105068867.3
186.4813248,4.768012712,55.02741644,205528824.1,161985241.1
8.370500612,5.241014575,37.69462374,190241018.6,79577460.52
16.05677607,9.319594634,36.70877061,203694567.9,92479971.5
26.49903408,1.884508483,14.45005158,184666763.1,51749291.67
22.79540883,8.69001339,51.68870015,171269510.5,88222939.2
20.04393088,9.13047386,46.36019727,164026762.8,137352539.8
9.062908349,2.752449322,31.1139368,188481582.6,108441676.8
39.48732937,4.881441601,59.08042556,204808478.8,83359028.12
22.50340295,5.189616869,11.72417045,185316692.1,96722508.13
50.76912377,2.301230969,16.09730715,187401024.5,213746752.8
39.74695035,3.910443221,37.8711853,178634955.9,169606594.3
23.69659966,4.350964503,20.62015628,222167606.7,116839553.5
44.65409012,1.89678705,32.15338965,182066405.9,103288155.1
74.2562245,5.839104232,29.16052319,173661825.7,84582181.01
7.284324237,9.353691271,117.5044947,210924229.6,177450495.8
20.9944621,1.328058763,14.05084608,194037956.7,104582289
33.95330622,2.194909652,9.547814155,182366218.9,138187595.9
15.03475035,1.846487342,13.00738417,189390667.3,60784253.53
35.58131305,1.208859881,10.99854102,200029173,97750850.15
21.47440786,13.67586505,48.50244671,169156681.5,97475766.47
74.7527328,1.324302942,18.37735998,164966794,105374167.8
331.5862336,36.54055453,159.6534536,173636184.9,91158351.71
79.13562689,5.618110172,21.1203427,201664570.4,84363788.58
86.72971928,2.059102824,58.25037977,192190330.9,119641316.5
21.85364162,0.543942341,10.06248143,186631657.4,73776419.61
33.75611562,1.361826159,7.383255779,198640761.8,87871547.32
33.19133234,1.76665195,11.15896631,188072751.7,77663983.36
46.91114668,1.632426205,7.017721625,187156714.8,70250795.05
150.2526394,3.156072297,24.21012219,154991386.5,237915374.9
45.45968827,5.385795437,49.46668385,173354820.3,128811052.5
17.64378987,2.645367544,26.20579856,187784004.4,71652343.59
6.840929654,9.048514976,39.82100671,203329621.1,180405632.1
18.30073048,6.709693824,27.19154709,214487687.3,79936173.97
154.8567603,8.049378858,40.18657402,218460709.7,101964686.1
87.29831704,9.851640968,46.01679312,191175922.3,89714594.73
201.1956664,4.997757615,15.02839269,193861374,46819847.56
37.22815861,11.73928701,85.03020626,201198779.5,59476064.11
58.10405007,17.41199388,152.6652114,190470089.9,117778520
8.400394984,4.262505861,31.39937794,176982086.2,174893990.1
29.91023237,21.58742774,44.6034588,164074244.8,126187007.4
99.41069565,2.019203181,9.817021239,168429870.4,137863128.5
97.88769699,12.97905302,54.75329326,196092533.2,103459304.5
31.16938382,7.383142644,31.36946351,196426930.1,82123064.06
57.99932627,3.534755353,13.64954489,211518669.2,82474874.75
12.64161342,12.30782904,84.65318612,200351468.3,97526052.89
11.63530453,5.757267201,16.94225358,187673984.6,92367357.99
54.00891023,8.896042162,18.86509445,177096774.4,150770957.8
96.60594044,4.012894699,34.48889984,172701258,96486778.91
33.09841539,17.79676534,52.65635147,176913767.3,122227028
45.77168845,2.385180284,25.39996614,183909209,194345911.5
27.73379621,4.545172227,23.66151086,191877273.4,120353144
18.89346858,8.676171504,25.92446349,186438353.7,82281550.11
18.74648851,32.62337472,83.93732606,168825779.2,108836368.5
23.00581173,8.55324037,30.96716026,209415817.5,160895016.1
46.40315492,7.720627083,58.67783409,228356799.6,128303955.4
46.31573142,22.99909893,66.13040704,194991669,110666024.3
109.5418172,6.51110784,16.32651925,189131067.4,90559755.99
52.18554568,3.411620738,8.937930304,204625564.9,78947373.63
50.52638355,4.913231783,17.91358498,183414041.6,48974526.9
109.7686526,4.55263201,37.86122268,195683133.8,134866073.6
62.48011837,8.006890998,51.07461862,182532048,117669798.3
15.44707989,34.91886239,74.55530316,194537103.7,219882295.4
92.64174255,10.59227188,43.64638694,210541139.7,92613339.09
58.68201221,11.22899712,51.15795952,196420198,108240298.4
48.76088189,19.58911013,69.5984527,194650804.9,183602609.2
118.8474285,22.99733256,36.8979525,176553511,44845306.91
25.41584769,5.296852755,9.114151457,206138699.5,100239852.9
136.6734576,13.29627122,37.33118148,162442225.9,102587551.3
11.57471496,21.33570368,57.90620395,190176168.2,136697276.1
37.46836691,6.547018942,21.81208212,166937127.8,81408502.59
161.1965712,47.90346417,154.9331502,184444083.3,194352440.7
22.3499926,5.088785356,12.18094758,206368212.2,57522920.85
35.18705816,19.17390219,97.75906527,191797577.8,137712289.7
35.71806276,17.58968976,52.89031126,215603730.1,177004191.9
182.4178966,18.65770411,50.46474146,190422464.3,87091290.65
49.87801065,25.15695669,48.95687565,191547113.7,82467466.35
20.93703589,1.580694122,11.23333594,221397589.2,155753681.3
99.24486987,25.14290374,59.29573841,210519349.3,161977743.2
57.28240753,0.834498025,3.064931982,182002634.7,96951827.53
55.59814944,2.039785603,18.07985292,200469294.6,148911276
33.94576409,26.77763554,39.56601388,194050667.6,121826747.2
56.01389837,51.10701842,72.92168736,187118178.5,45660855.74
77.71830971,47.19168335,60.51277538,190961192.3,111202021.7
104.4775567,2.892835653,20.95871571,206895899.7,67577789.29
75.12226432,7.079211508,19.6460253,183830294.5,146992386.4
117.1612091,2.356693557,14.85823765,187681895.1,106990494.2
77.9295834,19.39982646,57.54232509,189450151.9,120555495.5
102.5055421,97.29541775,280.0416096,217499525.3,124832615.8
71.51308073,46.23552907,31.42274805,186958760.7,83847715.77
29.7056373,10.23105166,29.01335644,172939977.3,135956014.6
6.213725033,4.102170934,3.609359409,165887799.3,84563488.11
81.87617271,3.715081167,9.704455705,211297731.5,61321600.55
54.63204839,43.98320584,53.68943319,169419957.3,122522581.7
102.3179851,16.75521235,30.07764555,179265421.7,47314762.45
57.06480942,55.95102982,100.8345318,181888980.4,171434046.7
22.91276031,7.02641347,10.30088178,180511890.2,89346989.88
127.7237731,35.77501233,52.97329583,206119067.1,84225986.97
421.9827662,15.20896084,47.36474559,174069828.4,172717060.5
52.29052067,61.41853237,54.23668781,201475180,119427681.9
98.07721756,77.01485911,139.9640682,193098271.7,179567648.2
91.07950763,39.96066392,99.81470773,195422978.2,185708372.5
49.3367743,18.18738592,28.98700402,200092482.2,131179233.1
42.8894308,35.07600857,13.18668462,180386952.9,56202786.05
59.93706648,102.7594055,117.078927,209209408.8,114096276
204.2077142,49.15699266,51.575725,223598185.5,59248000.41
26.49793543,34.32116322,51.54548561,186298141.6,111328593.8
90.90706893,5.842358372,11.32926182,186228008.5,115515312.7
31.89825375,51.48172171,88.0600457,182844608,174594092.3
103.5127292,84.08100364,135.2706362,206659006,72658760.66
38.98514551,135.6175071,111.1968644,189010079,147658434.5
214.1349638,130.4164125,191.9197365,189901275.1,346351891.9
189.3724518,15.00640366,17.20376085,174077330,60599043.37
75.25957456,28.84708038,40.09041175,176565668.2,107891594.9
52.84158383,77.91481688,43.1680381,191156289.8,78254299.72
118.4639038,23.06849822,33.9429295,166396508.4,55506078.88
267.7133657,64.53581393,62.10741816,185435631.9,127738180.2
47.64153542,16.94469439,25.09705729,178387539.8,155323537.5
63.9596576,16.48847155,14.45029754,203245322.2,198196816.6
49.46218548,112.2814297,163.8237162,159449207.9,174436761.5
121.4482924,22.58289039,22.82526069,184407265.7,132336083.1
33.57505154,24.06771871,50.15040921,170268927.5,126745810
158.4322855,43.73540122,81.42319306,183513788.8,95723469.79
182.4223282,29.7363554,20.1596817,200138232.9,123229050.3
80.11094277,139.6400788,131.773526,180412347.8,161361207.5
36.61590303,49.0077719,33.4535564,198626455.7,87935240.98
120.8522738,73.47229087,61.80913601,171526775.1,79439077.6
35.33043094,50.70104695,24.77692861,223408213.9,109471294.7
132.7339628,27.12672064,28.51130639,193174085.5,135494086.7
182.3279491,157.1417628,77.53329971,159476412.9,141139491.1
31.39771476,39.46565789,32.13226031,176983303.2,109862052.6
67.88978882,49.20652085,56.07519885,184074539.1,57577115.72
130.1778997,13.27909075,32.18698512,190851443.9,98796590.92
73.64449618,356.3585579,446.3935124,179993023.8,122912611.5
38.22618128,24.80418419,53.37743935,190048588.5,56770945.81
49.7116548,36.59969835,49.93982923,188421220.2,116989714
190.5597859,4.850326994,4.781708308,174204446.2,66729306.52
120.7303049,30.08062621,31.86787931,202436243.9,101119288.1
40.88544046,19.65162138,25.98694758,181040275.8,86422442.36
151.9109686,5.969082201,6.290123701,163364149.4,52479818.56
101.1451563,35.62386949,57.0312562,195945923.5,94544778.95
136.3839218,82.30331541,76.1120271,195255712,198903308.2
87.08669847,46.82484551,63.92402818,202068412.7,178255158.1
118.3851348,49.43802536,47.60683735,170391378.5,59056362.73
23.34120211,17.40906803,15.21870236,218697452,125925878.7
139.0779641,170.9753673,48.89335311,174632348.5,123655750.1
314.486097,84.91487278,76.47491386,188554193.6,66328010.34
201.2894668,28.90562694,38.37075325,178377656.7,69928667.86
251.3636455,17.63698751,51.66635882,215916059.3,128796987
237.2057207,33.12047068,24.27065763,210314964.4,67854356.33
40.21343559,86.09970317,85.21399987,195098755.2,100052993
99.66873781,92.63165777,84.54826945,196177998.2,56179677.18
89.66566937,39.11611903,29.43242735,207020658.7,111715722.1
68.04475354,82.02816762,109.0060793,206869108.3,111424668.3
269.6997744,18.99841578,14.46742148,166886767.2,38485386.5
82.75849904,20.7256814,7.056299828,150707920.1,36968567.36
22.12724997,17.57543108,74.2148837,203879771,155965541.5
59.32085823,21.34328382,21.13888479,194303610.7,149589060.8
39.2065393,9.759336032,33.85769897,181019187.2,157251279.6
61.06181663,33.94249619,15.12123136,154478142.7,136437940.2
87.45231665,70.76713389,68.29281829,171768591.8,148369624.8
56.37527206,23.97745953,22.50931164,209179374.5,152168145.5
330.8771282,42.82907945,29.20310329,192086861.6,130189550.8
179.4768365,50.68329672,62.83003336,203960319.4,160337632
53.69149558,31.10409876,10.90150706,168234779.1,88232759.42
198.8203656,241.8479591,123.8449718,176640201.2,107714129.2
242.3218842,55.47954735,45.95507706,170503517.3,83683084.29
124.480318,15.2011249,11.40584252,170775927.1,100039326.8
123.3356541,85.85297379,30.06051556,161416038.4,103853550
17.21294024,0,27.76705264,169836920.5,103100337.5
19.53208042,0,90.64362435,168699237.3,96355153.62
25.76029668,0,30.05854401,184515408.8,131808294
12.13445799,0,28.27431546,193123398.4,76806491.73
109.3702532,0,40.48241278,204515877.8,70366614.79
7.146941138,0.011399667,23.60077066,166792616.5,142954352.9
9.390342827,0.080005861,42.21880911,205120443.2,70259778.56
14.31706,0.073556536,50.40197515,189563707.1,75013287.38
46.77408607,0.103583507,68.2288903,189573946.1,116477850.7
17.97294266,0.051919356,30.50069619,191156476.8,151955371.6
8.491422656,0.03309543,34.11345103,190797237.1,142452836.5
24.14414728,0.066400058,29.48995333,196007612.3,54581541.19
13.79324185,0.011350708,9.333199887,200224205.1,122669779.6
23.38280449,0.015864053,33.40764988,197936164.5,162486647.1
19.27432301,0.037146596,28.04934945,182174447.7,127595948.2
26.41845819,0.045764508,16.17666665,167197132.1,126508492.1
47.95863497,0.451510098,77.51460301,174517778.6,69625952.18
28.98694458,0.161330606,13.84135717,195672976.7,149324967.7
10.2174931,0.568641094,32.96830421,173701902.2,67509674.55
19.73936877,0.288200598,27.19658672,184807956.1,95869859.65
11.20117121,0.30669195,32.62433691,191133682.6,157556548.4
16.22970696,0.227296094,14.65662549,191466158,88765176.59
31.41072989,0.301709598,48.53963269,180562993.7,129895153.3
11.61910934,0.778755432,68.63418338,202523369.6,136268342.4
45.6826141,0.314365743,20.96367186,199494082.9,85842022.86
